player,salary,season_start,season_end,tm,year_cap,percent_of_cap,age,team,league,pos,g,gs,mp,fgm,fga,fg_perc,3pm,3pa,3p_perc,2pm,2pa,2p_perc,efg,ftm,fta,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,ts,3par,ftr,orb_perc,drb_perc,trb_perc,ast_perc,stl_perc,blk_perc,tov_perv,usg_perc,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp
Aaron McKie,2500000,2005,2006,LAL,49500000,0.050505051,33,LAL,NBA,PG,14,0,8.6,0.2,0.9,0.25,0,0.1,0,0.2,0.7,0.3,0.25,0.1,0.1,0.5,0.2,1.2,1.4,0.8,0.4,0,0.1,0.5,0.5,6.1,0.272,0.167,0.167,2.9,16.5,9.7,12.5,2.2,0,13.4,5.6,0,0.1,0.1,0.041,-5.2,1.5,-3.7,-0.3
Aaron McKie,5570874,2006,2007,PHI,53135000,0.104843775,34,LAL,NBA,SF,10,0,13.1,1.1,1.7,0.647,0,0,0,1.1,1.7,0.647,0.647,0,0,0,0.1,1.7,1.8,1.3,0.4,0,0.8,1.4,2.2,7.5,0.647,0,0,0.9,15.1,8,14.4,1.6,0,32,8.6,0,0.1,0.1,0.039,-3.9,-0.4,-4.2,0.1
Aaron McKie,2500000,2006,2007,LAL,53135000,0.047049967,34,LAL,NBA,SF,10,0,13.1,1.1,1.7,0.647,0,0,0,1.1,1.7,0.647,0.647,0,0,0,0.1,1.7,1.8,1.3,0.4,0,0.8,1.4,2.2,7.5,0.647,0,0,0.9,15.1,8,14.4,1.6,0,32,8.6,0,0.1,0.1,0.039,-3.9,-0.4,-4.2,0.1
Aaron Miles,155614,2005,2006,GSW,49500000,0.003143717,22,GSW,NBA,PG,19,0,6.2,0.3,0.9,0.333,0,0,0,0.3,0.9,0.333,0.333,0.2,0.2,1,0,0.7,0.7,1.3,0.2,0.1,0.6,0.7,0.8,6,0.405,0,0.222,0,13.6,6.6,29.5,1.7,0.6,35.8,11.6,-0.2,0.1,0,-0.015,-7.7,-0.5,-8.2,0.4
Aaron Swinson,102424,1994,1995,PHO,15964000,0.006415936,24,PHO,NBA,SF,9,0,5.7,1.1,2,0.556,0,0,0,1.1,2,0.556,0.556,0.4,0.6,0.8,0.3,0.6,0.9,0.3,0.1,0,0.6,0.9,2.7,11.7,0.594,0,0.278,6.7,11.3,9,9,1,0,19.8,21.4,0,0,0,0.039,-2.9,-2.9,-5.8,3.1
Aaron Williams,150000,1994,1995,MIL,15964000,0.009396141,23,MIL,NBA,PF,15,0,4.8,0.5,1.6,0.333,0,0.1,0,0.5,1.5,0.348,0.333,0.5,0.8,0.667,0.3,0.9,1.3,0,0.1,0.4,0.5,0.9,1.6,7,0.41,0.042,0.5,8.1,24.1,15.9,0,1.4,6.2,19.3,22.3,-0.2,0.1,-0.1,-0.067,-11.8,-2.9,-14.7,-0.1
Aaron Williams,169000,1996,1997,DEN,24363000,0.006936748,25,TOT,NBA,PF-C,33,1,17.1,2.6,4.5,0.574,0,0,0,2.6,4.5,0.578,0.574,1,1.5,0.673,1.9,2.5,4.3,0.5,0.5,0.9,1,2.2,6.2,16.4,0.599,0.007,0.331,12.6,16.9,14.7,4.7,1.5,3.9,15.9,16.6,0.7,0.4,1.1,0.098,-1.7,-0.4,-2,2
Aaron Williams,500000,1997,1998,OKC,26900000,0.018587361,26,SEA,NBA,PF,65,9,11.6,1.8,3.4,0.523,0,0,0,1.8,3.4,0.525,0.523,1,1.3,0.776,0.7,1.5,2.3,0.2,0.3,0.6,0.8,1.8,4.6,13.4,0.575,0.005,0.386,7.7,15.4,11.6,3,1.3,3.8,16.3,18.8,0.7,1,1.7,0.105,-3.4,-0.5,-3.8,0.1
Aaron Williams,575000,1998,1999,OKC,30000000,0.019166667,27,SEA,NBA,PF,40,2,11.5,1.3,3.1,0.423,0,0,0,1.3,3.1,0.426,0.423,1.4,1.9,0.73,1.4,1.9,3.2,0.6,0.4,0.6,0.8,1.9,4,15.2,0.508,0.008,0.602,13.4,18.9,16.1,7.8,1.6,3.9,16.2,18.4,0.6,0.4,1.1,0.11,-2.2,0.4,-1.8,1.9
Aaron Williams,1100000,1999,2000,WAS,34000000,0.032352941,28,WAS,NBA,PF,81,0,19.1,2.9,5.6,0.522,0,0,0,2.9,5.5,0.526,0.522,1.8,2.5,0.726,2,3.1,5,0.7,0.5,1.1,1,2.9,7.6,17.7,0.572,0.007,0.447,11.7,18.9,15.2,6.2,1.4,4.3,12.9,17.8,3.2,1.6,4.8,0.15,0.3,1.2,1.5,0.4
Aaron Williams,2250000,2000,2001,NJN,35500000,0.063380282,29,NJN,NBA,PF,82,25,28.5,3.6,7.9,0.457,0,0,0,3.6,7.9,0.458,0.457,3,3.8,0.787,2.6,4.6,7.2,1.1,0.7,1.4,1.6,3.9,10.2,15.1,0.533,0.003,0.477,10.1,19.2,14.5,6.5,1.3,3.6,14.4,17.8,2.9,2.3,5.2,0.107,-1.5,0.9,-0.5,-0.3
Aaron Williams,2475000,2001,2002,NJN,42500000,0.058235294,30,NJN,NBA,PF,82,13,18.9,2.8,5.4,0.526,0,0,0,2.8,5.3,0.529,0.526,1.6,2.3,0.699,1.4,2.7,4.1,0.9,0.4,0.9,1,2.6,7.2,15.2,0.568,0.005,0.424,8.3,16.4,12.3,8.1,1,3.5,13.2,17.4,2.4,2.5,5,0.154,-1.3,1.3,0.1,1
Aaron Williams,2700000,2002,2003,NJN,40271000,0.067045765,31,NJN,NBA,C,81,0,19.7,2.5,5.4,0.453,0,0,0,2.5,5.4,0.454,0.453,1.3,1.6,0.785,1.7,2.4,4.1,1.1,0.3,0.7,1,2.5,6.2,11.9,0.504,0.002,0.296,9.8,13.9,11.8,9,0.9,2.7,14.6,16.4,1.2,2.4,3.7,0.11,-2.3,1.3,-1,1
Aaron Williams,2925000,2003,2004,NJN,43840000,0.066719891,32,NJN,NBA,C,72,7,18.6,2.4,4.8,0.503,0,0,0.333,2.4,4.7,0.504,0.504,1.5,2.2,0.677,1.4,2.7,4.1,1.1,0.5,0.6,1.2,2.6,6.3,13.2,0.549,0.009,0.453,8.9,17,13,10.4,1.4,2.7,17.8,17.5,1.1,2.3,3.4,0.122,-2.4,1.6,-0.9,1.7
Aaron Williams,3790257,2004,2005,TOR,43870000,0.08639747,33,TOT,NBA,C,42,4,7.5,0.7,1.5,0.46,0,0,0,0.7,1.5,0.46,0.46,0.4,0.4,0.882,0.4,1,1.4,0.2,0.1,0.2,0.4,1.7,1.7,5.9,0.518,0,0.27,6.2,16.3,11.1,4.2,0.8,2,19.4,12.9,-0.1,0.3,0.3,0.039,-5.7,-0.3,-6,-0.1
Aaron Williams,3375000,2005,2006,TOR,49500000,0.068181818,34,TOT,NBA,C,48,5,16.5,1.9,3.7,0.517,0,0,0,1.9,3.7,0.517,0.517,0.8,1.2,0.69,1.3,2.4,3.8,0.4,0.4,0.4,0.6,2.9,4.6,11.6,0.551,0,0.33,9.4,18.2,13.6,3.6,1.2,2.2,13,13.7,0.8,0.8,1.6,0.096,-2.2,0.2,-2,1.8
Aaron Williams,1750000,2006,2007,LAC,53135000,0.032934977,35,LAC,NBA,PF,38,7,9.8,0.8,1.4,0.547,0,0,0,0.8,1.4,0.558,0.547,0.5,0.6,0.818,0.7,1.5,2.2,0.2,0.2,0.4,0.5,1.5,2,9.4,0.606,0.019,0.415,8.7,18.4,13.6,2.9,1,2.9,22.3,10,0.2,0.4,0.7,0.089,-3.6,0.4,-3.2,-0.1
Aaron Williams,1890000,2007,2008,LAC,55630000,0.033974474,36,LAC,NBA,C,30,5,9.9,0.9,1.8,0.491,0,0,0,0.9,1.8,0.491,0.491,0.5,0.6,0.778,0.5,1.5,2,0.3,0.4,0.5,0.4,1.5,2.3,10.3,0.54,0,0.327,5.8,18,11.9,4.9,2.1,3.8,17.1,11.8,0,0.4,0.4,0.072,-4.7,2.4,-2.3,0
Abdel Nader,1167333,2017,2018,BOS,99093000,0.011780176,24,BOS,NBA,SF,48,1,10.9,1,3.1,0.336,0.5,1.4,0.354,0.6,1.8,0.321,0.413,0.5,0.8,0.59,0.3,1.2,1.5,0.5,0.3,0.2,0.7,0.9,3,5.1,0.439,0.436,0.262,2.8,12,7.4,7.1,1.4,1.6,17,17.1,-0.9,0.8,-0.1,-0.014,-5.9,0.3,-5.6,-0.2
Acie Earl,650000,1993,1994,BOS,15175000,0.042833608,23,BOS,NBA,C,74,8,15.5,2,5,0.406,0,0,0,2,5,0.407,0.406,1.5,2.2,0.675,1.1,2.2,3.3,0.2,0.3,0.7,1,2.4,5.5,9.2,0.463,0.003,0.43,8.3,16,12.1,1.5,1,2.9,14,19.4,-0.7,0.9,0.2,0.008,-5.4,-1.7,-7.1,0.9
Acie Earl,845000,1994,1995,BOS,15964000,0.052931596,24,BOS,NBA,C,30,3,6.9,0.9,2.3,0.382,0,0,0,0.9,2.3,0.382,0.382,0.5,1,0.483,0.6,0.9,1.5,0.1,0.2,0.3,0.5,1.3,2.2,6.6,0.409,0,0.426,10.4,14.6,12.5,1.4,1.5,2.6,14.8,19.7,-0.4,0.2,-0.2,-0.038,-6.8,-1.9,-8.7,1.7
Acie Earl,1040000,1995,1996,TOR,23000000,0.045217391,25,TOR,NBA,C,42,7,15.6,2.8,6.6,0.424,0,0.1,0,2.8,6.5,0.429,0.424,2,2.7,0.719,1.2,1.9,3.1,0.6,0.4,0.9,1.2,1.7,7.5,14.1,0.484,0.011,0.413,9.2,14.3,11.7,6.9,1.4,4.3,13.1,25.2,-0.1,0.4,0.3,0.02,-4.4,-1.7,-6.1,1.4
Acie Earl,1235000,1996,1997,TOR,24363000,0.050691623,26,TOT,NBA,C,47,0,10.6,1.4,3.8,0.372,0,0.1,0,1.4,3.7,0.383,0.372,1.1,1.8,0.643,0.7,1.3,2,0.4,0.3,0.6,0.7,1.3,4,10.7,0.433,0.028,0.467,8,14.7,11.3,6.7,1.6,4.5,13.9,22.7,-0.5,0.5,0,-0.004,-6.2,-0.4,-6.6,2.6
Acie Law,1927080,2007,2008,ATL,55630000,0.034641021,23,ATL,NBA,PG,56,6,15.4,1.7,4.2,0.401,0.1,0.6,0.206,1.6,3.6,0.433,0.416,0.7,0.9,0.792,0.2,0.8,1,2,0.5,0,1,1.3,4.2,7.7,0.455,0.143,0.203,1.6,6,3.8,20.4,1.8,0,17.8,16.5,-0.5,0.4,-0.1,-0.007,-4.1,-2.6,-6.7,3.6
Acie Law,2071680,2008,2009,ATL,58680000,0.035304703,24,ATL,NBA,PG,55,1,10.2,0.9,2.5,0.374,0.2,0.5,0.31,0.8,2,0.391,0.406,0.9,1.1,0.817,0.1,0.9,1.1,1.6,0.2,0.1,0.5,0.8,2.9,10.6,0.49,0.209,0.432,1.3,10.9,6.1,23.4,1.1,0.4,14.9,16.3,0.3,0.4,0.7,0.062,-3,-2,-5,6.4
Acie Law,2216160,2009,2010,CHI,57700000,0.038408319,25,TOT,NBA,PG,26,1,9,1.3,2.9,0.467,0.2,0.6,0.313,1.2,2.3,0.508,0.5,1.5,1.9,0.776,0.1,0.5,0.7,1,0.4,0,0.7,0.6,4.3,16,0.585,0.213,0.653,1.4,6.6,4.1,17.5,2.3,0.4,15,21.7,0.3,0.2,0.6,0.115,-0.7,-2.5,-3.2,4.7
Acie Law,656030,2010,2011,GSW,58044000,0.011302288,26,TOT,NBA,PG,51,0,14.2,1.6,3.6,0.435,0.1,0.7,0.167,1.5,2.9,0.5,0.452,0.9,1.3,0.734,0.2,1,1.2,1.6,0.6,0,0.8,1.2,4.2,9.9,0.502,0.194,0.344,1.9,8.2,5,16.3,2.2,0,16.7,15.7,0.1,0.3,0.4,0.027,-3,-1.9,-4.8,5.5
Acie Law,203057,2010,2011,MEM,58044000,0.003498329,26,TOT,NBA,PG,51,0,14.2,1.6,3.6,0.435,0.1,0.7,0.167,1.5,2.9,0.5,0.452,0.9,1.3,0.734,0.2,1,1.2,1.6,0.6,0,0.8,1.2,4.2,9.9,0.502,0.194,0.344,1.9,8.2,5,16.3,2.2,0,16.7,15.7,0.1,0.3,0.4,0.027,-3,-1.9,-4.8,5.5
Adam Harrington,140636,2002,2003,DAL,40271000,0.00349224,22,TOT,NBA,SG,19,0,5.8,0.6,1.9,0.297,0.3,0.7,0.357,0.3,1.2,0.261,0.365,0.2,0.2,0.75,0.1,0.4,0.4,0.6,0.1,0.1,0.1,0.4,1.6,7.4,0.387,0.378,0.108,1,7.5,4.1,18,0.9,0.7,4.9,16.5,0,0.1,0,0.017,-3.9,-3.2,-7.1,0.5
Adam Keefe,1000000,1992,1993,ATL,14000000,0.071428571,22,ATL,NBA,PF,82,6,18.9,2.3,4.6,0.5,0,0,0,2.3,4.6,0.501,0.5,2,2.9,0.7,2.1,3.2,5.3,1,0.7,0.2,1.2,2.4,6.6,13.6,0.564,0.003,0.63,11.8,19.5,15.5,7,1.8,0.7,17.2,15.5,1.9,1.4,3.3,0.102,-1.2,0.1,-1,-0.2
Adam Keefe,1200000,1993,1994,ATL,15175000,0.07907743,23,ATL,NBA,PF,63,1,12.1,1.5,3.4,0.451,0,0,0,1.5,3.4,0.451,0.451,1.3,1.8,0.73,1.2,2,3.2,0.5,0.3,0.1,1,1.3,4.3,12,0.521,0,0.521,11.1,17.9,14.5,6.4,1.3,0.8,18.6,18.1,0.3,1.1,1.4,0.091,-3.4,-0.4,-3.8,-0.4
Adam Keefe,1500000,1994,1995,UTA,15964000,0.093961413,24,UTA,NBA,SF,75,0,16.9,2.3,4,0.577,0,0,0,2.3,4,0.577,0.577,1.6,2.3,0.676,1.8,2.6,4.4,0.4,0.5,0.3,0.8,1.9,6.1,15.1,0.616,0,0.581,14,18,16.1,3.5,1.5,1.6,14.2,15.6,2.4,1.7,4.1,0.154,0.6,0.2,0.8,-0.1
Adam Keefe,1650000,1995,1996,UTA,23000000,0.07173913,25,UTA,NBA,PF,82,0,20.8,2.2,4.2,0.52,0,0,0,2.2,4.2,0.526,0.52,1.7,2.5,0.692,2.1,3.4,5.5,0.8,0.6,0.5,1.1,2.1,6.1,13.8,0.574,0.012,0.581,13,19.5,16.3,5.5,1.6,2,16.8,14,2.3,2.3,4.6,0.13,-0.1,1.7,1.5,-0.1
Adam Keefe,1950000,1996,1997,UTA,24363000,0.080039404,26,UTA,NBA,C,62,0,14.8,1.3,2.6,0.513,0,0,0,1.3,2.6,0.516,0.513,1.1,1.7,0.689,1.2,2.3,3.5,0.5,0.5,0.2,0.7,1.6,3.8,11.7,0.572,0.006,0.644,10.9,18.2,14.7,5,1.7,1.2,18,12.7,1,1.3,2.3,0.118,-1.1,0.9,-0.2,0.1
Adam Keefe,2300000,1997,1998,UTA,26900000,0.085501859,27,UTA,NBA,C,80,75,25.6,2.9,5.3,0.54,0,0,0,2.9,5.3,0.54,0.54,2,2.5,0.81,2.2,3.2,5.5,1.1,0.7,0.3,0.9,2.2,7.8,14.5,0.605,0,0.472,11.6,14.8,13.3,6.7,1.4,0.9,12.2,13.2,4.8,1.7,6.5,0.153,1.9,0.4,2.3,-0.1
Adam Keefe,2650000,1998,1999,UTA,30000000,0.088333333,28,UTA,NBA,PF,44,0,14.6,1.3,2.8,0.452,0,0.1,0,1.3,2.7,0.467,0.452,1.4,2,0.697,1.2,2.1,3.2,0.6,0.4,0.3,0.8,1.4,4,12.2,0.533,0.032,0.718,10.5,16.1,13.5,7.2,1.4,1.4,16.8,14.6,0.8,0.9,1.7,0.126,-1.5,1,-0.4,0.1
Adam Keefe,3390000,2000,2001,GSW,35500000,0.095492958,30,GSW,NBA,PF,67,13,12.5,1,2.4,0.403,0,0,0.333,0.9,2.3,0.404,0.406,0.6,0.9,0.619,1.3,1.8,3.1,0.5,0.4,0.3,0.6,1.5,2.5,9.7,0.45,0.019,0.396,10.5,16.4,13.3,6.5,1.7,1.7,17.6,11.5,0.1,0.5,0.6,0.032,-3.9,0.2,-3.7,0.3
Adam Morrison,4159200,2008,2009,LAL,58680000,0.070879346,24,TOT,NBA,SF,52,5,13.7,1.5,4.3,0.359,0.6,1.8,0.333,0.9,2.4,0.378,0.43,0.3,0.4,0.739,0.3,1.2,1.5,0.8,0.2,0.1,0.6,1.5,4,5.7,0.448,0.43,0.103,3.1,10.6,6.9,9.4,0.7,0.5,12.1,17.5,-0.6,0.6,0,0.001,-3.8,-1.7,-5.5,1
Adam Morrison,5257229,2009,2010,LAL,57700000,0.091113154,25,LAL,NBA,SF,31,0,7.8,1,2.7,0.376,0.2,0.7,0.238,0.9,2.1,0.422,0.406,0.2,0.3,0.625,0.3,0.7,1,0.6,0.1,0.1,0.3,0.5,2.4,7.4,0.418,0.247,0.094,4.7,10.1,7.4,11.3,0.6,0.6,10.2,18.3,-0.2,0.2,0,0.009,-4.4,-1.8,-6.2,4.9
Adonal Foyle,1495000,1997,1998,GSW,26900000,0.055576208,22,GSW,NBA,C,55,1,11.9,1.3,3.1,0.406,0,0,0,1.3,3.1,0.408,0.406,0.5,1.1,0.435,1.3,2,3.3,0.3,0.2,0.9,0.9,1.7,3,9.2,0.418,0.006,0.365,11.5,18.6,15,3.5,1,5.4,20.2,16.4,-1,0.9,-0.1,-0.009,-6.9,1.6,-5.4,2.1
Adonal Foyle,1701000,1998,1999,GSW,30000000,0.0567,23,GSW,NBA,C,44,0,14,1.2,2.8,0.43,0,0,0,1.2,2.8,0.43,0.43,0.6,1.2,0.49,1.8,2.6,4.4,0.4,0.3,1,0.7,2,2.9,12.3,0.45,0,0.421,13.5,20.5,16.9,4.7,1.3,5.2,17.8,12.6,0.1,1,1.1,0.087,-3.8,3.3,-0.5,1.1
Adonal Foyle,1922520,1999,2000,GSW,34000000,0.056544706,24,GSW,NBA,C,76,59,21.8,2.5,5,0.508,0,0,0,2.5,5,0.508,0.508,0.4,1.2,0.378,2.3,3.3,5.6,0.6,0.3,1.8,0.9,2.9,5.5,12.3,0.5,0,0.237,10.4,16.9,13.5,4,0.8,5.8,14.5,12.5,0.7,1.2,1.9,0.055,-3.3,1.6,-1.7,2.1
Adonal Foyle,3580000,2000,2001,GSW,35500000,0.10084507,25,GSW,NBA,C,58,37,25.1,2.7,6.5,0.416,0,0,0,2.7,6.5,0.416,0.416,0.5,1.2,0.441,2.7,4.3,7,0.8,0.5,2.7,1.4,2.3,5.9,12.4,0.422,0,0.181,10.5,19.7,14.7,5.2,1.1,7.6,16.3,14,-0.8,1.5,0.7,0.022,-4.8,3.2,-1.6,1.5
Adonal Foyle,4400000,2001,2002,GSW,42500000,0.103529412,26,GSW,NBA,C,79,36,18.8,2.2,4.9,0.444,0,0,0,2.2,4.9,0.444,0.444,0.5,1.2,0.398,1.9,3,4.9,0.5,0.5,2.1,1,2.3,4.8,12.5,0.445,0,0.242,10.6,17.3,13.9,4.3,1.2,7.7,15.1,14.2,-0.4,1.6,1.2,0.039,-3.9,2.7,-1.2,1.4
Adonal Foyle,4400000,2002,2003,GSW,40271000,0.109259765,27,GSW,NBA,C,82,0,21.8,2.3,4.2,0.536,0,0,0,2.3,4.2,0.538,0.536,0.9,1.3,0.673,2.1,3.8,6,0.5,0.5,2.5,0.9,2.6,5.4,15.3,0.563,0.003,0.301,10.6,18.5,14.6,3.1,1.1,7.6,15.7,11,2.3,1.7,4,0.106,-1.2,2.7,1.5,4.1
Adonal Foyle,4400000,2003,2004,GSW,43840000,0.100364964,28,GSW,NBA,C,44,8,13,1.3,3,0.454,0,0,0,1.3,3,0.454,0.454,0.4,0.8,0.543,1.2,2.6,3.8,0.4,0.1,1,0.5,1.5,3.1,13,0.471,0,0.269,10.6,22.3,16.4,4.8,0.6,5.8,12.6,13.4,0.3,0.8,1.1,0.093,-3.8,2.1,-1.7,2.6
Adonal Foyle,6500000,2004,2005,GSW,43870000,0.148165033,29,GSW,NBA,C,78,50,21.8,2,4,0.502,0,0,0,2,4,0.502,0.502,0.5,0.9,0.556,2.1,3.4,5.5,0.7,0.3,2,0.7,2.6,4.5,12.7,0.514,0,0.232,10.1,17.7,13.7,4.9,0.8,6.7,14.5,10.4,1.2,2.2,3.4,0.096,-3.4,3.8,0.4,1.3
Adonal Foyle,7312500,2005,2006,GSW,49500000,0.147727273,30,GSW,NBA,C,77,72,23.7,2,3.9,0.507,0,0,0,2,3.9,0.507,0.507,0.5,0.9,0.612,1.9,3.6,5.5,0.4,0.6,1.6,1,2.8,4.5,10.3,0.524,0,0.223,8.5,17.6,13,2.8,1.2,5.1,19.5,10,0.3,2.5,2.8,0.075,-4.1,3.5,-0.6,1.2
Adonal Foyle,8125000,2006,2007,GSW,53135000,0.152912393,31,GSW,NBA,C,48,6,9.9,1,1.8,0.565,0,0,0,1,1.8,0.565,0.565,0.2,0.5,0.44,1.1,1.6,2.6,0.4,0.2,1,0.5,1.3,2.2,13.7,0.557,0,0.294,11.5,17.7,14.6,5.5,1.1,8,19.3,10.7,0.4,0.6,1,0.104,-3.2,4,0.8,-0.3
Adonal Foyle,8937500,2007,2008,GSW,55630000,0.160659716,32,ORL,NBA,C,82,0,9.4,0.9,1.9,0.458,0,0,0,0.9,1.9,0.458,0.458,0.2,0.4,0.471,0.9,1.7,2.5,0.2,0.2,0.5,0.4,1.1,1.9,9.9,0.464,0,0.222,11,19.6,15.5,3.4,1.1,4.2,16,11.8,0,1.3,1.3,0.08,-4.4,2.4,-2,-0.6
Adonal Foyle,1219590,2007,2008,ORL,55630000,0.021923243,32,ORL,NBA,C,82,0,9.4,0.9,1.9,0.458,0,0,0,0.9,1.9,0.458,0.458,0.2,0.4,0.471,0.9,1.7,2.5,0.2,0.2,0.5,0.4,1.1,1.9,9.9,0.464,0,0.222,11,19.6,15.5,3.4,1.1,4.2,16,11.8,0,1.3,1.3,0.08,-4.4,2.4,-2,-0.6
Adonal Foyle,1262275,2008,2009,MEM,58680000,0.021511162,33,TOT,NBA,C,10,0,6.2,0.7,1.1,0.636,0,0,0,0.7,1.1,0.636,0.636,0.3,0.6,0.5,0.9,1.7,2.6,0.1,0,0.8,0.3,0.5,1.7,19.7,0.623,0,0.545,16.8,30.1,23.6,2.6,0,9.3,18,12.4,0.1,0.2,0.3,0.212,-3.5,4,0.5,-0.3
Adonis Jordan,350000,1998,1999,MIL,30000000,0.011666667,28,MIL,NBA,PG,4,0,4.5,0.5,1,0.5,0,0.5,0,0.5,0.5,1,0.5,0.5,1,0.5,0,0,0,0.8,0.8,0,0.5,0,1.5,18.9,0.521,0.5,1,0,0,0,27,9.2,0,25.8,20.6,0,0,0,0.081,-1.2,-1.9,-3.1,-0.2
Adreian Payne,1855320,2014,2015,MIN,63065000,0.029419171,23,TOT,NBA,PF,32,22,23.1,2.8,6.9,0.414,0,0.3,0.111,2.8,6.6,0.427,0.416,0.9,1.4,0.652,1.5,3.6,5.1,0.9,0.6,0.3,1.4,2.8,6.7,7.7,0.443,0.041,0.209,7.2,18.2,12.5,6.4,1.3,1,15.5,17,-0.7,0.2,-0.5,-0.033,-4.6,-1.3,-5.9,1.3
Adreian Payne,1938840,2015,2016,MIN,70000000,0.027697714,24,MIN,NBA,PF,52,2,9.3,1,2.8,0.366,0.2,0.6,0.281,0.8,2.2,0.389,0.397,0.3,0.5,0.654,0.4,1.8,2.1,0.6,0.3,0.2,0.7,1.5,2.5,5.6,0.422,0.221,0.179,4.8,21.5,13.3,8.9,1.7,1.8,18.7,17.7,-0.9,0.4,-0.5,-0.047,-5.9,-0.2,-6.1,1.2
Adreian Payne,2022240,2016,2017,MIN,94143000,0.021480514,25,MIN,NBA,PF,16,0,8,1.4,3.3,0.434,0.2,0.9,0.214,1.3,2.4,0.513,0.462,0.9,1.2,0.737,0.6,1.4,2,0.4,0.5,0.4,0.5,1.9,3.9,15.4,0.513,0.264,0.358,8.1,21.4,14.6,7.4,3.2,4.7,11.5,24,0.1,0.2,0.3,0.095,-2.1,0.8,-1.2,1.4
Adrian Caldwell,275000,1990,1991,HOU,11871000,0.023165698,24,HOU,NBA,PF,42,0,8.2,0.8,2,0.422,0,0,0,0.8,2,0.427,0.422,0.2,0.4,0.412,1,1.4,2.4,0.2,0.5,0.2,0.7,0.8,1.8,8.6,0.426,0.012,0.205,13.4,17.6,15.5,3.1,2.7,1.7,24.9,14.4,-0.5,0.7,0.1,0.021,-5.8,1.9,-3.8,5.2
Adrian Caldwell,150000,1994,1995,HOU,15964000,0.009396141,28,HOU,NBA,PF,7,0,4.3,0.1,0.6,0.25,0,0,0,0.1,0.6,0.25,0.25,0.4,0.9,0.5,0.1,1.3,1.4,0,0.1,0,0.1,0.9,0.7,4.4,0.377,0,1.5,4,32.8,19.1,0,1.7,0,13.1,11.4,0,0.1,0,0.02,-10.7,-3.6,-14.3,4.7
Adrian Caldwell,225000,1995,1996,IND,23000000,0.009782609,29,IND,NBA,PF,51,1,6.4,0.9,1.6,0.554,0,0,0,0.9,1.6,0.554,0.554,0.4,0.7,0.5,0.8,1.3,2.2,0.1,0.2,0.1,0.7,1.4,2.2,10.4,0.556,0,0.434,16.6,25.2,21,3,1.5,1.2,26.2,18.8,-0.2,0.5,0.3,0.044,-4,-1.1,-5,4.8
Adrian Caldwell,20000,1997,1998,CLE,26900000,0.000743494,31,DAL,NBA,PF,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022,-7.3,-0.6,-7.9,3.4
Adrian Griffin,385000,1999,2000,BOS,34000000,0.011323529,25,BOS,NBA,SG,72,47,26.8,2.4,5.7,0.424,0.2,0.8,0.281,2.2,4.9,0.447,0.443,1.7,2.2,0.753,1.8,3.4,5.2,2.5,1.6,0.2,1.3,3.1,6.7,12.6,0.503,0.138,0.383,7.2,15.2,11,13.4,3.1,0.6,16.2,13,1.8,2.1,3.9,0.098,-0.3,2,1.7,-0.2
Adrian Griffin,498500,2000,2001,BOS,35500000,0.014042254,26,BOS,NBA,SF,44,0,8.6,0.8,2.2,0.34,0.2,0.6,0.346,0.5,1.6,0.338,0.387,0.4,0.5,0.75,0.6,1.4,2,0.6,0.4,0.1,0.4,1,2.1,10.5,0.432,0.268,0.247,8,19.4,13.5,11.7,2.5,1,14.3,15.1,0,0.5,0.4,0.056,-3.3,0.4,-2.9,-0.6
Adrian Griffin,565850,2001,2002,DAL,42500000,0.013314118,27,DAL,NBA,SG,58,34,23.8,3.1,6.2,0.499,0.3,0.9,0.296,2.8,5.3,0.534,0.521,0.7,0.8,0.837,1.2,2.8,3.9,1.8,1.3,0.2,0.7,2.4,7.2,14.2,0.545,0.15,0.136,5.6,12.7,9.2,11.3,2.8,0.6,9.9,13.8,2.3,1.2,3.5,0.121,1.1,1.3,2.4,0
Adrian Griffin,637435,2002,2003,DAL,40271000,0.015828636,28,DAL,NBA,SG,74,48,18.6,2,4.6,0.433,0.1,0.3,0.25,1.9,4.2,0.447,0.442,0.4,0.4,0.844,1.2,2.4,3.6,1.4,1,0.1,0.6,2.1,4.4,11.5,0.463,0.071,0.095,7.1,14.1,10.6,11,2.9,0.3,11.8,13.2,0.9,1.9,2.9,0.1,-1.1,2,0.9,0.1
Adrian Griffin,751179,2003,2004,HOU,43840000,0.017134557,29,HOU,NBA,SG,19,1,7,0.3,0.9,0.278,0.1,0.1,0.5,0.2,0.8,0.25,0.306,0,0.2,0,0.1,0.9,1,0.5,0.4,0.1,0.2,0.9,0.6,4.5,0.278,0.111,0.222,0.9,15.2,8.4,11.6,2.9,1.2,13.2,8.2,-0.2,0.2,0.1,0.031,-6.2,3.2,-3,1.3
